Qual crise mundial marca o início das mudanças da economia brasileira nos anos 1930?	A <b>quebra da Bolsa de Nova York (1929)</b> e a Grande Depressão. Os EUA, maiores compradores do café, pararam de comprar e de emprestar.	FormacaoEconomica::UnidadeI
O que foi o <b>Convênio de Taubaté (1906)</b>?	Acordo de <b>valorização do café</b>: o governo comprava o excedente (com empréstimos externos) para sustentar o preço do produto.	FormacaoEconomica::UnidadeI
O que foi a <b>Revolução de 1930</b>?	Movimento que pôs <b>fim à Velha República</b> e à política do <b>café com leite</b>, impediu a posse de Júlio Prestes e levou <b>Getúlio Vargas</b> ao poder (governo provisório).	FormacaoEconomica::UnidadeI
Em que consistiu a <b>política de salvação do café</b> de Vargas?	<b>Comprar e queimar</b> os estoques de café e <b>desvalorizar a moeda</b>, sustentando emprego e renda. Protegeu a indústria nascente (Furtado: a <i>contramão histórica</i> da crise).	FormacaoEconomica::UnidadeI
Cite as <b>quatro teorias da industrialização</b> do Brasil e seus autores.	<b>Choques Adversos</b> (Celso Furtado/CEPAL); <b>Industrialização liderada pelas exportações</b> (Warren Dean); <b>Capitalismo Tardio</b> (M. da Conceição Tavares, J. M. C. de Mello); <b>Industrialização promovida pelo governo</b> (M. T. Versiani).	FormacaoEconomica::UnidadeI
O que diz a teoria dos <b>Choques Adversos</b>?	A industrialização brasileira resultou de <b>dificuldades no comércio internacional</b> (crises) somadas a políticas internas expansionistas. Defendida por <b>Celso Furtado</b>.	FormacaoEconomica::UnidadeI
O que é o <b>Modelo de Substituição de Importações (PSI/ISI)</b>?	<b>Produzir internamente</b> o que antes se importava, protegendo a indústria nacional. Adotado desde os anos 1930.	FormacaoEconomica::UnidadeI
O que foi a <b>Revolução de 1932</b>?	A Revolução Constitucionalista de São Paulo, que exigia uma nova Constituição (promulgada em 1934).	FormacaoEconomica::UnidadeI
O que foi o <b>Estado Novo</b>?	A <b>ditadura de Vargas (1937-1945)</b>, com forte centralização e censura.	FormacaoEconomica::UnidadeI
Qual indústria de base foi criada na 2ª Guerra e por quê?	A <b>CSN (Companhia Siderúrgica Nacional)</b>, em Volta Redonda, marco da industrialização pesada; negociada com os EUA em troca de apoio na guerra.	FormacaoEconomica::UnidadeI
