Quais as principais heranças do regime militar para os anos 1980?	A <b>dívida externa</b> elevada e a <b>inflação</b> alta, agravadas pelo 2º choque do petróleo (1979) e pela alta dos juros internacionais.	EconomiaBrasileira::UnidadeI
O que é <b>inflação inercial</b>?	A inflação que <b>se reproduz sozinha</b> pela <b>indexação</b> (correção monetária): os preços passados são repassados automaticamente para o futuro, perpetuando a alta.	EconomiaBrasileira::UnidadeI
Por que a 'década de 1980' é chamada de <b>década perdida</b>?	Por combinar <b>estagnação econômica</b>, <b>inflação altíssima</b> e <b>crise da dívida externa e fiscal</b>; o pior período da economia brasileira até então.	EconomiaBrasileira::UnidadeI
Diferencie combate <b>ortodoxo</b> e <b>heterodoxo</b> à inflação.	<b>Ortodoxo</b>: a inflação vem do excesso de moeda/demanda, combatida com <b>recessão</b> (juros, corte de gastos). <b>Heterodoxo</b>: a inflação é inercial, combatida com <b>congelamento de preços e salários</b> (política de rendas), sem recessão.	EconomiaBrasileira::UnidadeI
O que foi o <b>Plano Cruzado (1986)</b> e quem o concebeu?	Plano heterodoxo do governo Sarney (ideia de Francisco Lopes): criou o <b>cruzado</b> (Cr$ 1.000 = Cz$ 1), <b>congelou os preços</b> e criou o <b>gatilho salarial</b>.	EconomiaBrasileira::UnidadeI
O que era o <b>gatilho salarial</b> do Plano Cruzado?	Um mecanismo que <b>reajustava os salários automaticamente</b> sempre que a inflação acumulada atingisse <b>20%</b>.	EconomiaBrasileira::UnidadeI
Por que o <b>Plano Cruzado fracassou</b>?	Por <b>excesso de demanda</b> (consumo) e congelamento longo demais (11 meses): a falta de ajuste fiscal e o 'gatilho' reacenderam a inflação ao fim de 1986.	EconomiaBrasileira::UnidadeI
O que foi o <b>Plano Bresser (1987)</b>?	Plano híbrido (ortodoxo + heterodoxo) de <b>Bresser-Pereira</b>: novo congelamento, criação da <b>URP</b> e juros reais positivos. Fracassou por falta de ajuste fiscal e apoio político.	EconomiaBrasileira::UnidadeI
O que foi o <b>Plano Verão (1989)</b>?	Plano de <b>Maílson da Nóbrega</b>: criou o <b>cruzado novo</b> (paridade 1:1 com o dólar) e extinguiu a indexação. Fracassou; a inflação evoluiu para <b>hiperinflação</b>.	EconomiaBrasileira::UnidadeI
Qual o impacto fiscal da <b>Constituição de 1988</b>?	<b>Descentralizou recursos</b> para estados e municípios (o ICM virou <b>ICMS</b>, sob alíquota estadual), o que <b>agravou o déficit</b> da União.	EconomiaBrasileira::UnidadeI
O que foi o <b>Plano Collor I (1990)</b>?	Plano que promoveu o <b>confisco da liquidez</b> (bloqueio de poupanças e contas por 18 meses), <b>abertura comercial</b>, início das <b>privatizações</b> e câmbio flutuante.	EconomiaBrasileira::UnidadeI
Qual era a 'âncora' do Plano Collor I e por que ele falhou?	A âncora era o <b>confisco da liquidez</b> (sequestro da moeda em circulação). Falhou: após meses, a inflação voltou a acelerar; veio o Plano Collor II (1991), também sem sucesso.	EconomiaBrasileira::UnidadeI
Como terminou o governo Collor?	Com o <b>impeachment em 1992</b> (após denúncias de corrupção). Assumiu o vice <b>Itamar Franco</b>.	EconomiaBrasileira::UnidadeI
Em que governo nasceu o <b>Plano Real</b> e quem era o ministro da Fazenda?	No governo de <b>Itamar Franco</b>, com <b>Fernando Henrique Cardoso (FHC)</b> como ministro da Fazenda.	EconomiaBrasileira::UnidadeII
Qual era o diagnóstico da inflação no <b>Plano Real</b>?	Que a inflação brasileira era <b>inercial</b> (perpetuada pela indexação). Por isso o plano buscou 'desindexar' a economia antes de trocar a moeda.	EconomiaBrasileira::UnidadeII
Quais as <b>três fases</b> do Plano Real?	<b>1) Ajuste fiscal</b> (PAI, 1993); <b>2) URV</b> (indexador/unidade de conta, fev/1994); <b>3) Real</b> (nova moeda, 1º/7/1994).	EconomiaBrasileira::UnidadeII
